brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
skoda,rapid,manual,9.0,diesel,1598.0,163971.0,,450000.0,,20.5,103.5,5.0,
hyundai,grand,manual,7.0,petrol,1197.0,43000.0,,380000.0,,18.9,82.0,5.0,
audi,q7,automatic,9.0,diesel,2967.0,129000.0,,1950000.0,,12.07,241.4,7.0,
mahindra,bolero,manual,9.0,diesel,2523.0,75000.0,,435000.0,,15.96,62.1,7.0,
mahindra,thar,manual,2.0,diesel,2498.0,16000.0,,970000.0,,16.55,105.0,6.0,
ford,figo,manual,7.0,diesel,1399.0,60000.0,,250000.0,,20.0,68.05,5.0,
volkswagen,polo,manual,2.0,petrol,999.0,37326.0,,550000.0,,18.78,75.0,5.0,
maruti,alto,manual,7.0,petrol,796.0,48255.0,,250000.0,,22.74,47.3,5.0,
maruti,baleno,automatic,5.0,petrol,1197.0,45215.0,,698000.0,,21.4,83.1,5.0,
renault,kwid,automatic,4.0,petrol,999.0,33000.0,,395000.0,,24.04,67.0,5.0,
mahindra,scorpio,manual,10.0,diesel,2179.0,156000.0,,565000.0,,12.05,120.0,8.0,
hyundai,verna,manual,4.0,petrol,1591.0,20000.0,,775000.0,,17.7,121.3,5.0,
maruti,swift dzire,manual,2.0,diesel,1248.0,57000.0,,750000.0,,28.4,74.02,5.0,
mahindra,bolero,manual,11.0,diesel,2523.0,350000.0,,325000.0,,13.6,63.0,7.0,
honda,city,manual,1.0,petrol,1498.0,2000.0,,1000000.0,,17.8,119.35,5.0,
hyundai,creta,manual,2.0,diesel,1582.0,31700.0,,1350000.0,,19.67,126.2,5.0,
honda,city,automatic,4.0,petrol,1497.0,59000.0,,900000.0,,18.0,117.6,5.0,
isuzu,d-max,manual,4.0,diesel,2499.0,51000.0,,1250000.0,,12.4,134.0,5.0,
maruti,swift dzire,manual,6.0,diesel,1248.0,77500.0,,480000.0,,26.59,74.0,5.0,
maruti,swift,manual,2.0,petrol,1197.0,8000.0,,539000.0,,21.21,81.8,5.0,
ford,aspire,manual,4.0,diesel,1498.0,24000.0,,690000.0,,25.83,99.0,5.0,
ford,ecosport,manual,3.0,diesel,1498.0,18890.0,,1025000.0,,23.0,98.96,5.0,
hyundai,grand,manual,3.0,petrol,1197.0,5000.0,,525000.0,,18.9,81.86,5.0,
hyundai,i10,automatic,9.0,petrol,1197.0,41000.0,,385000.0,,19.2,80.0,5.0,
maruti,wagon r,manual,7.0,petrol,998.0,40330.0,,290000.0,,20.51,67.04,5.0,
bmw,x1,automatic,2.0,diesel,1998.0,40000.0,,3450000.0,,19.62,192.0,5.0,
skoda,rapid,manual,5.0,diesel,1498.0,98000.0,,635000.0,,21.14,103.52,5.0,
bmw,x3,automatic,7.0,diesel,1995.0,66000.0,,2675000.0,,16.09,184.0,5.0,
tata,nexon,manual,3.0,diesel,1497.0,50000.0,,950000.0,,21.5,108.5,5.0,
maruti,celerio,automatic,3.0,petrol,998.0,36000.0,,545000.0,,23.1,67.04,5.0,
ford,figo,manual,7.0,diesel,1399.0,77000.0,,325000.0,,20.0,68.05,5.0,
maruti,wagon r,manual,5.0,petrol,998.0,58802.0,,425000.0,,18.9,67.1,5.0,
ford,ecosport,manual,3.0,diesel,1498.0,38959.0,,825000.0,,23.0,98.96,5.0,
maruti,alto,manual,3.0,petrol,796.0,37000.0,,349000.0,,24.7,47.3,5.0,
volkswagen,vento,automatic,6.0,petrol,1197.0,56000.0,,750000.0,,18.19,103.2,5.0,
maruti,swift dzire,manual,8.0,diesel,1248.0,91000.0,,580000.0,,23.4,74.0,5.0,
toyota,fortuner,manual,11.0,diesel,2982.0,110000.0,,1250000.0,,11.5,171.0,7.0,
volkswagen,polo,manual,4.0,diesel,1498.0,100000.0,,615000.0,,20.14,88.0,5.0,
hyundai,i10,automatic,9.0,petrol,1197.0,68000.0,,370000.0,,16.95,78.9,5.0,
maruti,wagon r,manual,14.0,petrol,998.0,78000.0,,160000.0,,18.9,67.1,5.0,
maruti,alto,manual,2.0,petrol,998.0,20000.0,,370000.0,,23.95,67.05,5.0,
audi,a6,automatic,10.0,diesel,1968.0,85000.0,,1550000.0,,17.68,174.33,5.0,
hyundai,elantra,automatic,8.0,diesel,1582.0,60000.0,,750000.0,,19.5,126.24,5.0,
hyundai,i20,manual,5.0,petrol,1197.0,30000.0,,600000.0,,18.6,81.83,5.0,
hyundai,creta,manual,4.0,petrol,1591.0,34800.0,,1150000.0,,13.0,121.3,5.0,
skoda,superb,automatic,4.0,petrol,1798.0,30000.0,,1950000.0,,14.67,177.46,5.0,
honda,city,manual,8.0,petrol,1497.0,38000.0,,575000.0,,17.8,117.3,5.0,
toyota,fortuner,manual,6.0,diesel,2982.0,124000.0,,1700000.0,,13.0,168.5,7.0,
ford,figo,manual,9.0,diesel,1399.0,70000.0,,195000.0,,20.0,68.0,5.0,
hyundai,i10,manual,5.0,petrol,1086.0,50979.0,,445000.0,,19.81,68.05,5.0,
maruti,ertiga,manual,5.0,diesel,1248.0,65000.0,,700000.0,,24.52,88.5,7.0,
maruti,swift dzire,manual,6.0,diesel,1248.0,45782.0,,410000.0,,19.3,73.9,5.0,
toyota,innova,manual,13.0,diesel,2494.0,270000.0,,500000.0,,12.8,102.0,8.0,
maruti,baleno,manual,4.0,petrol,1197.0,26917.0,,645000.0,,21.01,81.8,5.0,
maruti,alto,manual,11.0,petrol,796.0,35000.0,,115000.0,,19.7,46.3,5.0,
bmw,3,automatic,8.0,diesel,1995.0,90000.0,,1375000.0,,18.88,184.0,5.0,
skoda,superb,automatic,11.0,diesel,1968.0,154667.0,,575000.0,,17.2,138.1,5.0,
maruti,alto,manual,8.0,petrol,796.0,15000.0,,262000.0,,22.74,47.3,5.0,
honda,jazz,manual,4.0,diesel,1498.0,70000.0,,625000.0,,27.3,98.6,5.0,
maruti,vitara,manual,4.0,diesel,1248.0,83000.0,,785000.0,,24.3,88.5,5.0,
maruti,swift dzire,manual,6.0,diesel,1248.0,61000.0,,510000.0,,26.59,74.0,5.0,
maruti,wagon r,manual,13.0,petrol,1061.0,64521.0,,205000.0,,14.0,64.0,5.0,
maruti,vitara,manual,3.0,diesel,1248.0,11000.0,,900000.0,,24.3,88.5,5.0,
hyundai,verna,manual,8.0,diesel,1582.0,70000.0,,550000.0,,22.32,126.3,5.0,
kia,seltos,manual,2.0,petrol,1353.0,6000.0,,1635000.0,,16.1,138.0,5.0,
ford,endeavour,automatic,3.0,diesel,3198.0,25000.0,,3000000.0,,10.91,197.0,7.0,
toyota,innova,manual,5.0,diesel,2494.0,139000.0,,1150000.0,,12.99,100.6,8.0,
maruti,wagon r,manual,10.0,petrol,1061.0,69001.0,,290000.0,,17.3,64.0,5.0,
maruti,swift,manual,3.0,petrol,1197.0,20000.0,,610000.0,,22.0,81.8,5.0,
maruti,vitara,manual,4.0,diesel,1248.0,56000.0,,814000.0,,24.3,88.5,5.0,
maruti,swift,manual,9.0,diesel,1248.0,60000.0,,390000.0,,22.9,74.0,5.0,
hyundai,verna,automatic,9.0,diesel,1582.0,67000.0,,650000.0,,19.08,126.32,5.0,
mercedes-benz,s-class,automatic,10.0,diesel,2987.0,82000.0,,2450000.0,,13.5,254.79,5.0,
mahindra,xuv500,manual,8.0,diesel,2179.0,70000.0,,600000.0,,15.1,140.0,7.0,
hyundai,grand,manual,5.0,diesel,1120.0,91288.0,,583000.0,,24.0,70.0,5.0,
mercedes-benz,c-class,automatic,9.0,diesel,2143.0,112000.0,,1450000.0,,14.84,167.62,5.0,
ford,aspire,manual,5.0,petrol,1196.0,75000.0,,395000.0,,18.16,86.8,5.0,
mahindra,scorpio,manual,6.0,diesel,2179.0,67000.0,,925000.0,,15.4,120.0,7.0,
hyundai,i20,manual,3.0,petrol,1197.0,5000.0,,750000.0,,18.6,81.83,5.0,
honda,city,automatic,17.0,petrol,1497.0,79000.0,,145000.0,,16.8,116.4,5.0,
honda,city,manual,8.0,petrol,1497.0,31000.0,,560000.0,,17.0,118.0,5.0,
renault,duster,manual,5.0,diesel,1461.0,44213.0,,745000.0,,19.6,108.45,5.0,
maruti,baleno,automatic,3.0,petrol,1197.0,30000.0,,700000.0,,21.4,83.1,5.0,
honda,amaze,manual,2.0,diesel,1498.0,8000.0,,875000.0,,27.4,98.63,5.0,
bmw,3,automatic,5.0,diesel,1995.0,76000.0,,2700000.0,,22.69,190.0,5.0,
maruti,ciaz,manual,5.0,diesel,1248.0,68429.0,,797000.0,,26.21,88.5,5.0,
hyundai,grand,automatic,5.0,petrol,1197.0,46861.0,,571000.0,,18.9,82.0,5.0,
honda,amaze,manual,5.0,diesel,1498.0,59000.0,,565000.0,,25.8,98.6,5.0,
honda,jazz,manual,5.0,petrol,1199.0,33980.0,,630000.0,,18.7,88.7,5.0,
maruti,swift,manual,2.0,petrol,1197.0,25500.0,,600000.0,,21.21,81.8,5.0,
maruti,alto,manual,11.0,petrol,796.0,51479.0,,195000.0,,19.7,46.3,5.0,
maruti,baleno,automatic,5.0,petrol,1197.0,30000.0,,620000.0,,21.4,83.1,5.0,
tata,nexon,manual,3.0,diesel,1497.0,87000.0,,735000.0,,21.5,108.5,5.0,
maruti,swift,manual,4.0,diesel,1248.0,40000.0,,650000.0,,25.2,74.0,5.0,
renault,kwid,manual,3.0,petrol,799.0,30000.0,,320000.0,,25.17,53.3,5.0,
honda,city,manual,3.0,diesel,1498.0,29000.0,,1100000.0,,25.1,98.6,5.0,
datsun,go,manual,2.0,petrol,1198.0,10000.0,,444000.0,,19.83,67.0,5.0,
hyundai,grand,automatic,6.0,petrol,1197.0,69300.0,,475000.0,,18.9,82.0,5.0,
toyota,innova,manual,11.0,diesel,2494.0,142800.0,,790000.0,,12.8,102.0,8.0,
hyundai,grand,manual,4.0,petrol,1197.0,37850.0,,568000.0,,18.9,81.86,5.0,
maruti,alto,manual,5.0,petrol,998.0,52361.0,,350000.0,,23.95,67.05,5.0,
mahindra,scorpio,manual,3.0,diesel,2179.0,70000.0,,1500000.0,,16.36,140.0,7.0,
honda,wr-v,manual,3.0,petrol,1199.0,19790.0,,770000.0,,17.5,88.7,5.0,
mahindra,xuv500,manual,6.0,diesel,2179.0,68200.0,,1250000.0,,16.0,140.0,7.0,
toyota,innova,manual,8.0,diesel,2494.0,140000.0,,850000.0,,12.99,100.0,7.0,
maruti,swift,manual,9.0,diesel,1248.0,79000.0,,425000.0,,28.4,74.0,5.0,
maruti,baleno,automatic,3.0,petrol,1197.0,43875.0,,580000.0,,21.4,83.1,5.0,
maruti,swift dzire,manual,3.0,diesel,1248.0,100000.0,,791000.0,,19.3,73.9,5.0,
skoda,rapid,manual,6.0,diesel,1498.0,69000.0,,555000.0,,21.14,103.52,5.0,
maruti,ciaz,manual,6.0,petrol,1373.0,30000.0,,750000.0,,20.73,91.1,5.0,
mercedes-benz,cls,automatic,7.0,petrol,3498.0,34000.0,,3600000.0,,9.26,301.8,4.0,
renault,kwid,manual,5.0,petrol,999.0,25000.0,,250000.0,,23.01,67.0,5.0,
maruti,swift dzire,manual,6.0,diesel,1248.0,68000.0,,495000.0,,23.4,74.0,5.0,
bmw,3,automatic,5.0,diesel,1995.0,13500.0,,2275000.0,,22.69,190.0,5.0,
maruti,alto,manual,15.0,petrol,796.0,120000.0,,150000.0,,19.7,46.3,5.0,
mahindra,xuv500,automatic,5.0,diesel,2179.0,110000.0,,1025000.0,,16.0,140.0,7.0,
honda,amaze,manual,3.0,petrol,1199.0,40079.0,,780000.0,,18.6,88.76,5.0,
datsun,redigo,manual,4.0,petrol,799.0,35000.0,,230000.0,,22.7,53.64,5.0,
volkswagen,vento,manual,6.0,diesel,1498.0,63096.0,,690000.0,,20.34,103.2,5.0,
maruti,ciaz,manual,3.0,petrol,1462.0,14774.0,,840000.0,,21.56,103.25,5.0,
tata,hexa,manual,4.0,diesel,2179.0,74000.0,,1050000.0,,17.6,153.86,7.0,
maruti,swift,manual,11.0,diesel,1248.0,110000.0,,300000.0,,17.8,75.0,5.0,
renault,kwid,manual,5.0,petrol,799.0,30000.0,,345000.0,,25.17,53.3,5.0,
hyundai,i10,manual,9.0,petrol,1086.0,70000.0,,225000.0,,19.81,68.05,5.0,
bmw,5,automatic,6.0,diesel,2993.0,120000.0,,2200000.0,,14.69,258.0,5.0,
maruti,celerio,automatic,3.0,petrol,998.0,17000.0,,500000.0,,23.1,67.04,5.0,
maruti,swift,manual,8.0,diesel,1248.0,50000.0,,420000.0,,22.9,74.0,5.0,
maruti,swift,manual,6.0,diesel,1248.0,70695.0,,525000.0,,28.4,74.0,5.0,
hyundai,creta,manual,3.0,petrol,1591.0,30000.0,,1100000.0,,13.0,121.3,5.0,
honda,city,automatic,4.0,petrol,1497.0,10000.0,,1225000.0,,18.0,117.6,5.0,
ford,figo,manual,7.0,petrol,1196.0,30000.0,,295000.0,,15.6,70.02,5.0,
maruti,alto,manual,12.0,petrol,796.0,70000.0,,165000.0,,19.7,46.3,5.0,
maruti,swift,manual,8.0,petrol,1197.0,50000.0,,300000.0,,18.6,85.8,5.0,
maruti,swift dzire,manual,7.0,diesel,1248.0,101374.0,,530000.0,,23.4,74.0,5.0,
hyundai,grand,manual,2.0,petrol,1197.0,25000.0,,550000.0,,18.9,81.86,5.0,
ford,ecosport,manual,6.0,diesel,1498.0,69000.0,,615000.0,,22.77,98.59,5.0,
jaguar,xf,automatic,10.0,diesel,2993.0,70000.0,,1550000.0,,14.74,270.9,5.0,
honda,city,manual,6.0,diesel,1498.0,128000.0,,600000.0,,26.0,98.6,5.0,
honda,city,manual,5.0,petrol,1497.0,95066.0,,580000.0,,17.4,117.6,5.0,
hyundai,venue,manual,2.0,petrol,998.0,15000.0,,958000.0,,18.27,118.35,5.0,
maruti,swift,manual,8.0,diesel,1248.0,71233.0,,440000.0,,28.4,74.0,5.0,
honda,city,manual,4.0,petrol,1497.0,29000.0,,1025000.0,,17.8,117.3,5.0,
maruti,eeco,manual,3.0,petrol,1196.0,33000.0,,350000.0,,16.11,72.42,5.0,
hyundai,i10,manual,6.0,petrol,1086.0,63168.0,,385000.0,,19.81,68.05,5.0,
tata,hexa,manual,4.0,diesel,2179.0,10000.0,,1150000.0,,17.6,147.94,7.0,
hyundai,i20,manual,3.0,diesel,1396.0,25645.0,,780000.0,,22.54,88.73,5.0,
hyundai,i10,manual,11.0,petrol,1197.0,90000.0,,275000.0,,20.36,78.9,5.0,
hyundai,i20,manual,11.0,diesel,1396.0,97845.0,,320000.0,,23.0,90.0,5.0,
mahindra,scorpio,manual,3.0,diesel,2179.0,47000.0,,1550000.0,,16.36,138.13,7.0,
maruti,swift dzire,manual,8.0,petrol,1197.0,85000.0,,475000.0,,20.85,83.14,5.0,
mahindra,bolero,manual,9.0,diesel,2523.0,75000.0,,435000.0,,15.96,62.1,7.0,
honda,city,manual,10.0,petrol,1497.0,79418.0,,440000.0,,17.0,118.0,5.0,
ford,ecosport,manual,8.0,diesel,1498.0,92000.0,,430000.0,,22.7,89.84,5.0,
maruti,alto,manual,5.0,petrol,998.0,32903.0,,347000.0,,23.95,67.05,5.0,
hyundai,i20,manual,5.0,diesel,1396.0,88098.0,,660000.0,,21.9,90.0,5.0,
maruti,swift,manual,7.0,diesel,1248.0,81000.0,,475000.0,,28.4,74.0,5.0,
maruti,baleno,automatic,5.0,petrol,1197.0,98000.0,,575000.0,,21.4,83.1,5.0,
maruti,alto,manual,9.0,petrol,796.0,42000.0,,211000.0,,19.7,46.3,5.0,
maruti,swift dzire,manual,8.0,diesel,1248.0,55002.0,,550000.0,,26.59,74.0,5.0,
hyundai,creta,automatic,5.0,diesel,1582.0,88000.0,,1249000.0,,17.01,126.2,5.0,
maruti,swift,manual,5.0,diesel,1248.0,100000.0,,535000.0,,25.2,74.0,5.0,
mercedes-benz,c-class,automatic,13.0,diesel,2143.0,99000.0,,995000.0,,14.84,170.0,5.0,
maruti,swift,manual,7.0,petrol,1197.0,50000.0,,500000.0,,18.6,85.8,5.0,
hyundai,venue,manual,2.0,diesel,1396.0,15000.0,,1175000.0,,23.7,88.7,5.0,
mercedes-benz,gls,automatic,3.0,diesel,2987.0,48000.0,,6600000.0,,11.0,258.0,7.0,
hyundai,verna,manual,13.0,diesel,1493.0,90000.0,,190000.0,,16.8,110.0,5.0,
datsun,go,manual,6.0,petrol,1198.0,30000.0,,200000.0,,20.63,67.06,5.0,
maruti,alto,manual,8.0,petrol,796.0,40580.0,,224000.0,,22.74,47.3,5.0,
volkswagen,polo,manual,7.0,diesel,1199.0,79000.0,,440000.0,,22.07,73.9,5.0,
hyundai,verna,manual,8.0,petrol,1591.0,70000.0,,430000.0,,17.01,121.3,5.0,
ford,freestyle,manual,2.0,diesel,1498.0,13133.0,,880000.0,,24.4,98.63,5.0,
maruti,vitara,manual,5.0,diesel,1248.0,51577.0,,768000.0,,24.3,88.5,5.0,
maruti,alto,manual,11.0,petrol,796.0,80000.0,,164000.0,,19.7,46.3,5.0,
mahindra,scorpio,manual,7.0,diesel,2179.0,136542.0,,725000.0,,15.4,120.0,7.0,
maruti,ertiga,manual,8.0,diesel,1248.0,138000.0,,690000.0,,25.47,88.5,7.0,
hyundai,santro,manual,14.0,petrol,1086.0,60000.0,,155000.0,,17.8,63.0,5.0,
ford,ecosport,manual,5.0,diesel,1498.0,56393.0,,700000.0,,22.77,98.59,5.0,
mercedes-benz,e-class,automatic,8.0,diesel,2143.0,140000.0,,1500000.0,,14.21,203.0,5.0,
hyundai,i20,manual,8.0,diesel,1396.0,131000.0,,430000.0,,21.27,88.76,5.0,
tata,tiago,manual,3.0,diesel,1047.0,70000.0,,410000.0,,27.28,69.0,5.0,
maruti,vitara,automatic,3.0,diesel,1248.0,13666.0,,939000.0,,24.3,88.5,5.0,
hyundai,i20,manual,5.0,diesel,1396.0,62000.0,,580000.0,,22.54,88.73,5.0,
renault,kwid,manual,5.0,petrol,999.0,34000.0,,385000.0,,23.01,67.0,5.0,
bmw,3,automatic,5.0,diesel,1995.0,96500.0,,2500000.0,,19.59,184.0,5.0,
hyundai,grand,manual,3.0,petrol,1197.0,10000.0,,515000.0,,18.9,81.86,5.0,
renault,duster,manual,8.0,diesel,1461.0,49400.0,,570000.0,,19.01,108.45,5.0,
mahindra,scorpio,manual,13.0,diesel,2179.0,198000.0,,350000.0,,10.5,120.0,7.0,
tata,safari,manual,3.0,diesel,2179.0,65000.0,,950000.0,,14.1,153.86,7.0,
honda,wr-v,manual,3.0,diesel,1498.0,60000.0,,800000.0,,25.5,98.6,5.0,
ford,figo,manual,10.0,diesel,1399.0,75000.0,,325000.0,,20.0,68.05,5.0,
bmw,x5,automatic,11.0,diesel,2993.0,95000.0,,1899000.0,,11.7,245.0,5.0,
maruti,swift dzire,manual,10.0,diesel,1248.0,120000.0,,350000.0,,19.3,73.9,5.0,
maruti,alto,manual,3.0,petrol,998.0,30000.0,,380000.0,,23.95,67.05,5.0,
hyundai,creta,manual,4.0,diesel,1396.0,60000.0,,880000.0,,21.38,88.7,5.0,
honda,amaze,manual,7.0,diesel,1498.0,67000.0,,475000.0,,25.8,98.6,5.0,
toyota,innova,automatic,5.0,diesel,2755.0,70000.0,,1800000.0,,11.36,171.5,7.0,
jaguar,xf,automatic,4.0,diesel,1999.0,34600.0,,3500000.0,,19.33,177.0,5.0,
maruti,alto,manual,8.0,petrol,796.0,66516.0,,220000.0,,22.74,47.3,5.0,
maruti,ciaz,automatic,4.0,petrol,1373.0,44000.0,,780000.0,,19.12,91.1,5.0,
tata,safari,manual,9.0,diesel,2179.0,100000.0,,400000.0,,13.93,138.1,7.0,
maruti,wagon r,manual,9.0,lpg,998.0,109000.0,,260000.0,,14.4,61.7,5.0,
mahindra,bolero,manual,9.0,diesel,2523.0,150000.0,,500000.0,,15.96,62.1,9.0,
volkswagen,vento,manual,8.0,petrol,1598.0,49361.0,,500000.0,,16.09,103.2,5.0,
hyundai,i20,manual,7.0,petrol,1197.0,44000.0,,550000.0,,18.5,82.85,5.0,
hyundai,grand,manual,5.0,diesel,1120.0,70000.0,,425000.0,,24.0,70.0,5.0,
maruti,ertiga,manual,5.0,petrol,1462.0,27000.0,,695000.0,,19.01,103.26,7.0,
renault,duster,manual,8.0,diesel,1461.0,70209.0,,560000.0,,20.45,83.8,5.0,
maruti,baleno,automatic,4.0,petrol,1197.0,25000.0,,599000.0,,21.4,83.1,5.0,
honda,city,manual,5.0,petrol,1497.0,70000.0,,715000.0,,17.8,117.3,5.0,
maruti,swift dzire,manual,3.0,diesel,1248.0,42048.0,,747000.0,,28.4,74.02,5.0,
hyundai,venue,automatic,2.0,petrol,998.0,10000.0,,1000000.0,,18.15,118.35,5.0,
maruti,wagon r,manual,4.0,petrol,998.0,60000.0,,380000.0,,20.51,67.04,5.0,
maruti,baleno,manual,3.0,petrol,1197.0,28563.0,,550000.0,,21.4,83.1,5.0,
maruti,wagon r,manual,9.0,petrol,998.0,66000.0,,291000.0,,20.51,67.04,5.0,
maruti,alto,manual,3.0,petrol,998.0,35000.0,,350000.0,,23.95,67.05,5.0,
maruti,alto,manual,2.0,petrol,796.0,1200.0,,350000.0,,22.05,47.3,5.0,
hyundai,verna,manual,8.0,diesel,1582.0,70000.0,,700000.0,,22.32,126.3,5.0,
mahindra,scorpio,manual,11.0,diesel,2179.0,44000.0,,440000.0,,12.05,120.0,7.0,
hyundai,i20,manual,4.0,petrol,1197.0,50000.0,,680000.0,,17.19,81.86,5.0,
hyundai,creta,manual,5.0,diesel,1582.0,120000.0,,960000.0,,19.67,126.2,5.0,
hyundai,creta,manual,4.0,petrol,1591.0,34000.0,,1149000.0,,13.0,121.3,5.0,
hyundai,grand,manual,6.0,diesel,1120.0,70000.0,,380000.0,,24.0,70.0,5.0,
maruti,wagon r,automatic,5.0,petrol,998.0,50000.0,,495000.0,,20.51,67.0,5.0,
mahindra,xuv500,manual,6.0,diesel,2179.0,55424.0,,850000.0,,16.0,140.0,7.0,
renault,kwid,manual,3.0,petrol,799.0,5694.0,,380000.0,,25.17,53.3,5.0,
ford,figo,manual,5.0,diesel,1498.0,50000.0,,525000.0,,25.83,99.0,5.0,
maruti,swift dzire,manual,3.0,petrol,1197.0,18677.0,,657000.0,,22.0,81.8,5.0,
renault,kwid,manual,3.0,petrol,999.0,9200.0,,450000.0,,23.01,67.0,5.0,
maruti,swift,manual,3.0,diesel,1248.0,36000.0,,625000.0,,28.4,74.0,5.0,
maruti,ciaz,manual,2.0,petrol,1462.0,10000.0,,995000.0,,21.56,103.25,5.0,
maruti,swift dzire,manual,3.0,diesel,1248.0,50000.0,,690000.0,,28.4,74.02,5.0,
volkswagen,vento,manual,10.0,diesel,1598.0,50000.0,,400000.0,,20.54,103.6,5.0,
maruti,swift dzire,manual,6.0,petrol,1197.0,10000.0,,585000.0,,20.85,83.14,5.0,
honda,amaze,manual,8.0,diesel,1498.0,92000.0,,425000.0,,25.8,98.6,5.0,
ford,figo,manual,11.0,diesel,1399.0,54523.0,,280000.0,,20.0,68.0,5.0,
ford,figo,manual,5.0,petrol,1196.0,25780.0,,525000.0,,18.16,86.8,5.0,
toyota,fortuner,manual,11.0,diesel,2982.0,131000.0,,1185000.0,,11.5,171.0,7.0,
maruti,swift dzire,manual,6.0,petrol,1197.0,30000.0,,450000.0,,20.85,83.14,5.0,
maruti,ciaz,manual,3.0,petrol,1373.0,65120.0,,850000.0,,20.73,91.1,5.0,
maruti,swift,automatic,3.0,diesel,1248.0,50000.0,,550000.0,,28.4,74.0,5.0,
hyundai,creta,manual,4.0,petrol,1591.0,66000.0,,1149000.0,,13.0,121.3,5.0,
hyundai,grand,manual,2.0,petrol,1197.0,7000.0,,565000.0,,18.9,81.86,5.0,
tata,safari,manual,14.0,diesel,2179.0,74555.0,,105000.0,,11.57,138.1,7.0,
maruti,alto,automatic,3.0,petrol,998.0,25000.0,,410000.0,,23.95,67.1,5.0,
hyundai,i20,manual,8.0,diesel,1396.0,90000.0,,415000.0,,21.9,88.76,5.0,
maruti,ciaz,manual,4.0,diesel,1248.0,60000.0,,600000.0,,28.09,88.5,5.0,
maruti,swift dzire,manual,13.0,diesel,1248.0,79000.0,,295000.0,,19.3,73.9,5.0,
maruti,alto,manual,9.0,petrol,796.0,67000.0,,235000.0,,19.7,46.3,5.0,
hyundai,i20,manual,5.0,petrol,1197.0,51000.0,,621000.0,,18.6,81.83,5.0,
mahindra,bolero,manual,7.0,diesel,2523.0,89000.0,,625000.0,,15.96,62.1,7.0,
maruti,alto,manual,12.0,petrol,796.0,26097.0,,175000.0,,19.7,46.3,5.0,
volkswagen,polo,manual,6.0,diesel,1498.0,61000.0,,625000.0,,20.14,88.8,5.0,
hyundai,grand,manual,7.0,petrol,1197.0,44904.0,,400000.0,,18.9,81.86,5.0,
maruti,swift,manual,10.0,diesel,1248.0,133592.0,,360000.0,,28.4,74.0,5.0,
audi,q7,automatic,9.0,diesel,2967.0,130000.0,,1950000.0,,12.07,241.4,7.0,
toyota,innova,manual,13.0,diesel,2494.0,119440.0,,400000.0,,12.99,100.6,7.0,
jeep,compass,manual,3.0,diesel,1956.0,4000.0,,1750000.0,,17.1,170.0,5.0,
ford,aspire,manual,4.0,diesel,1498.0,54000.0,,675000.0,,25.83,99.0,5.0,
maruti,s-presso,manual,1.0,petrol,998.0,1000.0,,490000.0,,21.7,67.0,5.0,
maruti,ciaz,manual,3.0,diesel,1248.0,30000.0,,1095000.0,,28.09,88.5,5.0,
hyundai,i20,manual,6.0,diesel,1396.0,72000.0,,600000.0,,21.27,88.76,5.0,
maruti,alto,manual,14.0,petrol,796.0,86156.0,,185000.0,,19.7,46.3,5.0,
honda,jazz,manual,5.0,diesel,1498.0,65000.0,,590000.0,,27.3,98.6,5.0,
volkswagen,vento,manual,10.0,diesel,1598.0,56238.0,,415000.0,,20.54,103.6,5.0,
maruti,vitara,manual,2.0,diesel,1248.0,66622.0,,910000.0,,24.3,88.5,5.0,
maruti,swift,manual,7.0,diesel,1248.0,100000.0,,400000.0,,25.2,74.0,5.0,
toyota,innova,manual,11.0,diesel,2494.0,80000.0,,518000.0,,12.8,102.0,8.0,
maruti,swift,manual,4.0,diesel,1248.0,70000.0,,630000.0,,25.2,74.0,5.0,
maruti,alto,manual,9.0,petrol,796.0,60000.0,,185000.0,,19.7,46.3,5.0,
maruti,alto,manual,3.0,petrol,796.0,15453.0,,327000.0,,24.7,47.3,5.0,
maruti,alto,manual,6.0,petrol,998.0,70000.0,,265000.0,,23.95,67.05,5.0,
renault,triber,manual,1.0,petrol,999.0,5600.0,,800000.0,,20.0,71.0,7.0,
hyundai,grand,manual,6.0,diesel,1120.0,142996.0,,420000.0,,24.0,70.0,5.0,
mahindra,thar,manual,5.0,diesel,2498.0,62000.0,,799000.0,,16.55,105.0,6.0,
volkswagen,polo,manual,4.0,diesel,1498.0,50000.0,,790000.0,,20.14,88.0,5.0,
tata,hexa,manual,3.0,diesel,2179.0,25000.0,,800000.0,,17.6,153.86,7.0,
tata,hexa,manual,2.0,diesel,2179.0,34293.0,,1380000.0,,17.6,153.86,7.0,
ford,ecosport,manual,3.0,diesel,1498.0,50000.0,,980000.0,,23.0,98.96,5.0,
maruti,s-presso,manual,2.0,petrol,998.0,5000.0,,420000.0,,21.7,67.0,5.0,
maruti,wagon r,manual,7.0,petrol,998.0,76470.0,,310000.0,,20.51,67.04,5.0,
maruti,wagon r,manual,10.0,petrol,998.0,78010.0,,309000.0,,20.51,67.04,5.0,
mahindra,marazzo,manual,2.0,diesel,1497.0,33000.0,,1335000.0,,17.3,121.0,8.0,
maruti,swift dzire,manual,7.0,diesel,1248.0,101931.0,,530000.0,,19.3,73.9,5.0,
maruti,swift,manual,3.0,diesel,1248.0,110000.0,,600000.0,,28.4,74.0,5.0,
